time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1664236800,278.73,276.07,276.24,4755.77,1319736.73,278.45,direct,
1664240400,281.52,278.01,278.45,4476.82,1254262.69,280.79,direct,
1664244000,281.7,280.46,280.79,4219.28,1186073.27,281.34,direct,
1664247600,283.68,280.26,281.93,8348.24,2366526.76,283.48,multiply,BTC
1664251200,285.63,282.69,283.41,4648.62,1321934.19,284.26,direct,
1664254800,285.25,283.55,284.26,4025.46,1144956.16,285.06,direct,
1664258400,286.62,285.06,285.06,4934.95,1410110.9,285.68,direct,
1664262000,286.3,285.17,285.68,3674.31,1049938.02,285.21,direct,
1664265600,285.54,284.37,285.21,3955.07,1127386.27,284.74,direct,
1664269200,285.22,284.28,284.74,2987.19,850374.52,285.02,direct,
1664272800,285.8,284.57,285.02,2646.42,754937.91,284.63,direct,
1664276400,285.1,283.5,284.63,2843.23,808828.86,283.7,direct,
1664280000,284.67,283.28,283.7,2625.21,745178.46,283.55,direct,
1664283600,284.69,282.22,283.55,5418.65,1535203.6,283.51,direct,
1664287200,283.79,282.21,283.51,3283.25,929336.59,283.52,direct,
1664290800,283.66,280.88,283.52,4228.08,1192088.95,280.96,direct,
1664294400,281.41,273.34,280.96,11944.3,3309768.03,274.65,direct,
1664298000,274.65,269.82,274.65,11546.19,3140639.1,270.5,direct,
1664301600,272.51,269.33,270.5,7478.45,2027043.29,272.33,direct,
1664305200,272.37,270.65,272.33,6391.6,1736484.41,271.76,direct,
1664308800,272.5,270.68,271.76,3263.42,885348.45,272.44,direct,
1664312400,272.56,271.23,272.57,3174.7,864702.42,272.37,multiply,BTC
1664316000,273.07,271.79,272.36,2599.2,708423.29,272.7,direct,
1664319600,272.91,272.03,272.7,2467.71,672279.58,272.23,direct,
1664323200,273.68,270.93,272.23,5888.76,1602754.36,271.3,direct,
1664326800,272.19,268.72,271.3,6585.68,1780555.05,270.49,direct,
1664330400,270.78,266.38,270.49,6686.08,1794577.66,267.37,direct,
1664334000,270.24,267.25,267.37,5729.25,1540989.7,270.21,direct,
1664337600,270.88,269.71,270.21,2783.72,752082.22,270.18,direct,
1664341200,270.28,269.25,270.18,2314.24,624459.34,270.1,direct,
1664344800,270.79,268.47,270.1,2586.17,697356.94,268.52,direct,
1664348400,270.61,267.69,268.52,3753.9,1010223.35,270.41,direct,
1664352000,270.68,269.61,270.41,3961.65,1070244.8,269.88,direct,
1664355600,270.16,268.12,269.88,2906.25,782414.85,269.77,direct,
1664359200,273.8,268.98,269.77,9837.37,2676916.73,272.66,direct,
1664362800,273.23,271.68,272.66,2872.6,781989.23,272.51,direct,
1664366400,273.99,272.21,272.51,3046.49,832127.73,272.75,direct,
1664370000,274.79,272.72,272.75,7929.72,2171820.64,273.98,direct,
1664373600,275.77,273.32,273.98,5781.61,1588809.97,274.94,direct,
1664377200,278.77,274.93,274.94,5836.92,1616485.04,278.56,direct,
1664380800,280.15,278.56,278.56,6347.11,1773965.8,279.54,direct,
1664384400,280.62,277.5,279.54,7103.02,1981832.33,278.08,direct,
1664388000,280.04,277.68,278.08,3465.36,965859.42,279.24,direct,
1664391600,280.9,278.73,279.24,3473.46,971499.53,280.15,direct,
1664395200,283.19,280.15,280.15,6685.97,1884211.16,282.83,direct,
1664398800,283.69,282.08,282.83,2153.87,609486.72,282.3,direct,
1664402400,282.88,281.16,282.3,2601.2,733717.34,281.49,direct,
1664406000,282.07,280.12,281.39,4301.16,1211541.47,281.68,multiply,BTC
1664409600,282.64,280.7,281.68,4574.53,1288508.3,281.67,multiply,BTC
1664413200,284.12,281.55,281.89,2932.61,831229.98,283.86,direct,
1664416800,284.36,282.22,283.68,8225,2329234.95,283.19,multiply,BTC
1664420400,284.07,282.75,283.3,2484.86,703930.2,283.79,direct,
1664424000,285.53,283.65,283.79,2709.81,771903.95,284.49,direct,
1664427600,284.61,282.82,284.49,2327.21,659755.68,283.14,direct,
1664431200,283.48,281.66,283.14,2586.07,730507.37,282.34,direct,
1664434800,282.54,280.01,282.34,3573.61,1004126.08,281.15,direct,
1664438400,281.85,279.37,281.15,3842.1,1078678.84,280.3,direct,
1664442000,281.46,279.92,280.3,3963.72,1112893.06,280.89,direct,
1664445600,282.61,280.29,280.89,2336.62,657238.15,281.83,direct,
1664449200,282.6,280.82,281.83,4254.28,1199287.37,280.92,direct,
1664452800,281.08,278.41,280.92,4563.28,1276690.88,279.38,direct,
1664456400,280.91,277.19,279.38,5162.91,1441437.29,278.7,direct,
1664460000,282.72,280.23,278.5,10302.19,2904728.38,281.95,multiply,BTC
1664463600,283.39,281.46,281.95,5587.34,1572629.39,281.46,multiply,BTC
1664467200,284.26,280.36,281.6,5176.68,1462393.94,282.86,direct,
1664470800,280.91,279.36,282.78,4389.37,1232999.76,280.91,multiply,BTC
1664474400,283.33,281.01,280.91,7117.11,2005494.59,281.78,multiply,BTC
1664478000,283.34,282.37,281.78,5177.5,1463969.48,282.76,multiply,BTC
1664481600,283.35,282.47,282.78,2602.91,736472.53,283.2,direct,
1664485200,283.84,282.53,283.2,3835.52,1085389.77,282.66,direct,
1664488800,283.87,281.73,282.66,3518.65,994491.89,281.98,direct,
1664492400,284.18,281.77,281.98,4124.78,1168876.56,284.12,direct,
1664496000,285.48,283.47,284.12,3945.22,1121626.01,284.87,direct,
1664499600,284.95,283.64,284.87,2076.01,590203.1,284.38,direct,
1664503200,284.88,282.76,284.38,6938.71,1970736.03,284.5,direct,
1664506800,285.26,283.94,284.5,3318.54,944922.45,284.42,direct,
1664510400,284.72,283.67,284.42,1855.03,527276.44,283.67,direct,
1664514000,284.08,283.48,283.67,1687.66,478903.9,283.48,direct,
1664517600,284.11,283.48,283.48,1538.1,436537.38,283.92,direct,
1664521200,287.98,283.9,283.92,6377.34,1825904.08,286.81,direct,
1664524800,287.47,285.64,286.81,3407,975229.07,287.17,direct,
1664528400,287.2,285.72,287.17,3055.97,875664.79,286.78,direct,
1664532000,287.98,285.18,286.78,3477.01,997051.27,285.33,direct,
1664535600,285.57,282.48,285.33,5609.27,1594482.55,283.44,direct,
1664539200,285.49,282.23,283.44,14865.72,4217299.44,283.48,direct,
1664542800,285.18,282.2,283.48,6155.86,1745698.47,284.76,direct,
1664546400,288.92,284,284.76,10779.68,3086375.52,288.88,direct,
1664550000,289.87,286.74,288.88,6225.32,1795989.4,287.04,direct,
1664553600,288.47,286.19,287.04,4991.41,1433607.64,287.22,direct,
1664557200,288.22,285.64,287.22,2808.31,805916.76,286.75,direct,
1664560800,287.36,285.66,286.75,2567.04,735245.29,286.01,direct,
1664564400,286.49,283.67,286.01,4580.31,1305762.96,284.03,direct,
1664568000,284.78,281.26,284.03,4254.73,1203805.62,281.87,direct,
1664571600,282.22,280.86,281.87,2506.36,705248.42,281.34,direct,
1664575200,282.04,280.56,281.34,2535.29,712915.22,282.03,direct,
1664578800,284.85,281.55,282.03,3081.79,873332.19,284.84,direct,
1664582400,285.47,283.58,284.84,2815.2,800567.36,284.24,direct,
1664586000,284.32,282.96,284.24,1895.29,537280.92,283.67,direct,
1664589600,284.46,283.49,283.77,2368.14,673181.46,284.27,multiply,BTC
1664593200,284.43,283.25,284.19,1616.46,458395.29,283.64,direct,
1664596800,283.65,282.75,283.64,860.81,243768.91,283,direct,
1664600400,283,281.9,283,1555.54,439113.32,282.67,direct,
1664604000,282.68,282.17,282.67,841.69,237655.38,282.33,direct,
1664607600,282.77,282.38,282.27,2282.82,645064.72,282.57,multiply,BTC
1664611200,282.83,282.27,282.62,1188.15,335700.33,282.81,direct,
1664614800,282.84,282.19,282.81,1564.38,441929.16,282.5,direct,
1664618400,283.5,282.5,282.5,949.35,268779.67,283.05,direct,
1664622000,284.32,282.77,283,3712.6,1051976.73,283.35,multiply,BTC
1664625600,283.27,282.1,283.2,1204.32,340287.67,282.8,direct,
1664629200,283.53,282.26,282.8,1907.14,539625.44,282.86,direct,
1664632800,283.26,281.88,282.86,4628.88,1307062.39,282.01,direct,
1664636400,282.33,281.08,282.01,10552.73,2973544.41,281.32,direct,
1664640000,281.49,278.89,281.32,12244.67,3429122.66,279.73,direct,
1664643600,279.82,278.25,279.73,10623.89,2963931.45,278.98,direct,
1664647200,283.05,277.61,278.98,13338.12,3724403.2,282.79,direct,
1664650800,284.38,281.49,282.79,16426.63,4642283.46,281.53,direct,
1664654400,282.12,280.45,281.53,10228.48,2874631.38,282.12,direct,
1664658000,283.11,282.1,282.12,1446.71,408913.39,283.02,direct,
1664661600,283.55,282.67,283.02,1062.56,300914.97,283.47,direct,
1664665200,283.52,282.39,283.47,1404.05,397059.58,282.89,direct,
1664668800,283.38,281.84,282.89,1186.82,335244.88,282.18,direct,
1664672400,282.64,282.04,282.18,1532.81,432583.92,282.16,direct,
1664676000,283.29,282.09,282.16,1866.39,527727.32,282.97,direct,
1664679600,283.16,282.21,282.97,1130.53,319507.61,282.38,direct,
1664683200,282.72,281.78,282.38,1921.41,541999.52,282.03,direct,
1664686800,282.39,281.57,282.03,3681.28,1038171.31,282.19,direct,
1664690400,282.84,281.72,282.19,2501.24,705935.11,281.82,direct,
1664694000,281.96,280.87,281.82,4313.42,1213762.45,281.58,direct,
1664697600,281.84,280.97,281.58,2050.28,576987.07,281.76,direct,
1664701200,282,281.52,281.76,2104.23,592830.74,281.87,direct,
1664704800,282.23,279.36,281.87,4265.3,1196050,280.44,direct,
1664708400,283.75,280.06,280.44,2658.1,750259.8,282.9,direct,
1664712000,283.5,281.97,282.9,1567.78,443006.38,282.51,direct,
1664715600,283.21,281.95,282.51,1599.46,451909.24,282.36,direct,
1664719200,282.98,281.57,282.36,1923.86,543060.61,282.07,direct,
1664722800,282.55,281.61,282.07,1855.16,523048.43,282.53,direct,
1664726400,283.7,282.29,282.53,1528.09,432421.74,283.27,direct,
1664730000,283.61,282.54,283.27,1503.63,425745.69,283.45,direct,
1664733600,285,283.66,283.57,4230.12,1203961.35,284.62,multiply,BTC
1664737200,287.21,284.59,284.59,3667.96,1050262.53,286.62,direct,
1664740800,287.19,285.36,286.62,2120.67,607532.73,285.45,direct,
1664744400,286.04,284.4,285.45,3042.88,868391.15,286.03,direct,
1664748000,288.02,285.13,286.03,6257.7,1791362.21,285.62,direct,
1664751600,286.04,283.13,285.62,3935.76,1118818.87,284.79,direct,
1664755200,286.1,283.16,284.79,3044,866456.32,285.77,direct,
1664758800,287.51,285.77,285.77,3529.71,1012736.95,286.84,direct,
1664762400,287.28,284.89,286.84,2455.72,703347.58,284.89,direct,
1664766000,285.68,284.89,284.89,2230.02,636052.09,285.4,direct,
1664769600,285.45,284.35,285.4,2371.71,675214.29,284.72,direct,
1664773200,286.37,284,284.72,3210.79,915882.37,286.33,direct,
1664776800,287.45,285.45,286.33,3785.4,1083282.16,285.84,direct,
1664780400,286.79,285.19,285.84,2763.94,790349.8,285.47,direct,
1664784000,285.57,284.41,285.47,2285.9,651740.92,285.32,direct,
1664787600,285.35,284.45,285.32,3215.39,915992.52,285.31,direct,
1664791200,285.6,284.82,285.31,4553.5,1298331.37,285.58,direct,
1664794800,286.34,285.22,285.58,2871.7,820463.79,286.34,direct,
1664798400,286.69,285.42,286.34,4654.47,1331404.59,286.55,direct,
1664802000,287.11,285.21,286.55,7290.02,2086591.85,285.29,direct,
1664805600,288.68,285.29,285.29,14268.95,4096881.05,287.28,direct,
1664809200,288.18,286.07,287.28,6061.88,1740457.25,286.45,direct,
1664812800,287.45,286.41,286.45,4119.03,1182059.73,287.38,direct,
1664816400,289.21,287.3,287.38,7113.01,2049999.78,288.17,direct,
1664820000,288.9,287.15,288.17,3770.75,1086175.07,287.33,direct,
1664823600,287.56,285.69,287.33,8801.74,2523074.17,285.93,direct,
1664827200,287.27,285.82,285.93,5568.48,1594735.7,287.08,direct,
1664830800,287.08,285.81,287.08,3155.06,903703.24,285.91,direct,
